zpid,bed,bath,sqft,street,city,state,overview,image,price,is_augmented
17076523,5,3.0,1759.0,Edgemont St,San Diego,CA,"Welcome to this renovated pearl of the South Park, where the original charm of the 1920s is combined with modern comfort. Once inside, you will see wrought-iron ceilings, authentic wooden floors, 1920s crockery, a reading light made of steel glass and elegant built-in shelving. The kitchen, bathroom and dining room have been simply decorated with beautiful lighting, new closets, new windows and stunning counters. The unique layout includes 4 full-size bedrooms with glass ceilings, an optional 5-bedroom / office, 2.5 bedrooms and 2 built-in roofs to enjoy the scenic views of the South Park.",https://photos.zillowstatic.com/fp/4b59230a1117c19dc0cb42bb8db4b768-cc_ft_960.jpg,1.4499,True
16986817,4,2.0,1698.0,Elsa Rd,San Diego,CA,"With 3 bedrooms + office, the master bedroom is an outstanding home with its elegant wooden walls and expansive balcony. The living room showcases original hardwood floors that radiate charm, while the private semi-enclosed interior / exterior patio decorates the shapeless interior. The immaculately maintained landscape of the house blends natural space, modern style and inventive open spaces. This stunning home offers many desires and amenities.",https://photos.zillowstatic.com/fp/01cffa56da96cd9dbc8beb9f9e7793db-cc_ft_960.jpg,0.975,True
79975995,2,2.0,1115.0,7th Ave,San Diego,CA,"From watching the Padres game to enjoying the concert, you can be a part of it all without leaving the house. Located in the southeast corner of the building, this block boasts a glass balcony with incredible views of Petco Park, as well as views of the bay and Coronado Bridge. The kitchen boasts beautiful green marble counters, tiled blackout, sunken lighting and all GE panels except for the Electrolux dishwasher.",https://photos.zillowstatic.com/fp/d98216321bddee3c35561a287c88bfa6-cc_ft_960.jpg,0.95,True
16981537,2,3.0,1398.0,Cascada Way,San Diego,CA,"Enjoy the fantastic view while enjoying coffee or wine. This two bedroom, two and a half bathroom house has a fantastic open plan with two bedrooms - fantastic for rent. The renovated kitchen and fresh paint are an added bonus. The living room and both bedrooms have large balconies with views.",https://photos.zillowstatic.com/fp/72115b8003acc73db9eb4dcac942401d-cc_ft_960.jpg,0.749,True
318295600,3,3.0,1855.0,Coyote Bush Dr,San Diego,CA,"This highly sought-after address offers maximum lifestyle and amenities, as well as the richest space in the most prestigious school district, United Power. Preferably open floors with several design solutions: Smart Products - Alexa voice control, solar panels, custom ceramic boards, barn doors, 2-car garage wiring for any 220-volt charger, epoxy floors and garage entrance via cul-de-sac. On the 2nd floor, enjoy family meals in a modern kitchen enlarging the large island of w / design-select quartz stoves of tableware & sink, bar sewing, white cabinetry, stylish back door and coffee counter.",https://photos.zillowstatic.com/fp/cdf481af1974b52dc12bdf503444223c-cc_ft_960.jpg,1.195,True
16995347,3,3.0,2158.0,Barbarossa Pl,San Diego,CA,"Entering the kitchen, you will see a door to the right of your converted garage and a third full bath. Entering the dining room, you will see a close-up of the open floor of the living room with a working fireplace. Inside the house, there are some modern elements of the Med Age. The best example is a cool fireplace and a stunning bar / bar at the back of the house. You will feel like Don Draper of Mad Moon in your own original wooden building and bar.",https://photos.zillowstatic.com/fp/26b85068a669921c2fb8e25a662075fa-cc_ft_960.jpg,1.099,True
63658667,1,1.0,554.0,Nobel Dr,San Diego,CA,"This block also comes with a built-in staircase, two parking spaces, and boasts amazing amenities. It occupies just a few minutes from the UTC shopping center, UCSD, and is conveniently located next to Highway 5 and 805.",https://photos.zillowstatic.com/fp/b78912c09cfef0e5ba6c4af81ea4b56a-cc_ft_960.jpg,0.529,True
16998928,2,1.0,920.0,Revillo Dr,San Diego,CA,"Newly renovated, it has new windows, a new foundation with warranty, air conditioning, solar panels, beautiful hardwood floors, a modern kitchen, an updated bathroom, a garage and a low-maintenance exterior space. The chef's kitchen is equipped with stylish shaker cabinets, quartz tables, brand new dishwashers and refrigerator, and a gas stove. The floor plan floats into a spacious, bright and cool living room.",https://photos.zillowstatic.com/fp/e54037d1b6472280c89188ef03c959e2-cc_ft_960.jpg,0.769,True
59310052,5,5.0,3864.0,Via Canyon Dr,San Diego,CA,"Much below market value due to conditions, the market value of the houses in this community is $1.9 million - $2.3 million. Potential Great Investment by Oppenheimer! The house is in need of major renovation. It is located in the beautiful community of Torrey Highlands with views of the canyon and open space in front of the house. Great Potential ~",https://photos.zillowstatic.com/fp/d06271cb6272ff91fda3cf65324ed43e-cc_ft_960.jpg,1.7,True
16922781,2,1.0,784.0,Ocean Front Walk,San Diego,CA,"Ocean Front Property!!! It is one of the best values on the beach. It is a beautiful one-level condominium right on the ocean. Half the year it is occupied by the owner, and the other half is a profitable vacation rental with gross income of about 80,000 per year with the potential for much more if rented on a full-time basis. It is a ground floor apartment with laminate flooring, marble bathroom and a kitchen made of quartz. Another bonus is a parking space in front of the house. The property can be sold fully furnished.",https://photos.zillowstatic.com/fp/d49efdbdf9201cd2a08e54f9899fc170-cc_ft_960.jpg,1.199,True
35965188,3,2.0,1692.0,Kestrel St,San Diego,CA,"Welcome to House 56 Kestrel! Perhaps that's exactly what you're looking for: a one-story house, a professionally finished kitchen, canteens, floors and paint just finished, with a well-maintained backyard, in the popular spot of Rancho Peñascos, within the cobbled single school district of Puey! In addition, this house has solar panels and a floor plan that blends with a newly renovated and well-designed kitchen with a dining room and family room! There are only a few houses in the area with well-maintained land, and House 56 Kestrel is one of them! Here you will find a beautiful, well-maintained backyard with mature trees, spacious shade and beautiful views to the west / northwest.",https://photos.zillowstatic.com/fp/ce98a032c0d557c83206610ad4900eb0-cc_ft_960.jpg,1.275,True
16966116,2,2.0,981.0,Montalvo St,San Diego,CA,"The open floor plan perfectly combines modern design elements with a warm and inviting atmosphere. The living space boasts soaring roofs, large windows and pristine hardwood floors, creating a bright and ventilated space ideal for both relaxation and entertainment. Thanks to its first-class location and the desire for RM-3-7 zoning, this property represents an incredible opportunity for investors, developers, or those looking for a truly unique residence.",https://photos.zillowstatic.com/fp/8d873cecc38ef4dd94900131546721f1-cc_ft_960.jpg,1.249,True
16783344,5,3.0,2928.0,Brassica St,San Diego,CA,"Welcome to this rare and exceptional finished Park Village house. One of the biggest models in the community with an empty bedroom, full bathroom, spacious master bedroom and 2 bedrooms with full bathroom sharing bonus / media room. One owner, carefully maintained. Oak parquet floors on the ground floor, renovated kitchen and bathrooms, new ventilation and air conditioning system, paid solar power. Sub-refrigerator, all luxury apartments. A very secluded spacious backyard with a huge swimming pool and spa, built-in BBQ and greenery. This space is perfect for entertainment or just relaxing. No TSJ, no Mello Rooms. High-end PUSD. This is a rare find... don't wait!",https://photos.zillowstatic.com/fp/9b804e3c7c79231967b12bf5a8a0f1f4-cc_ft_960.jpg,1.9499,True
16964267,3,2.0,1404.0,Tennyson St,San Diego,CA,"Discover the perfect combination of style, comfort and convenience in this very popular area of Point Loma. Enter your home and be greeted by an incredible open living room, dining room and kitchen. As you venture down the hallway, you will find 3 bedrooms, 2 of which have direct access to the backyard deck, and the backyard, with beautiful views.",https://photos.zillowstatic.com/fp/4351bdd852e422b68dbbaa8a73fe1c20-cc_ft_960.jpg,1.35,True
17081772,4,2.0,1289.0,51st St,San Diego,CA,"The four bedrooms in the house are tiny, offering plenty of space. In the backyard there is a sewer, electricity and running water for the RV. Although the house may require minor repairs and upgrades, it is a great opportunity for you to create a sweat lodge.",https://photos.zillowstatic.com/fp/a92a4bae3b7699b12100223377dff861-cc_ft_960.jpg,0.649,True
16767449,3,3.0,2851.0,Fox Run Row,San Diego,CA,"This one-level beauty is located between Del Mar Country Club and Fairbanks Country Club in the picturesque villages of Stratford on the Fairbanks Ranch. The house offers plenty of entertainment, including a NEW roof (2019), a renovated hot and cold water pipe throughout the house (2022), sunken lighting, ceiling blinds, new paint and carpet, elegant cedar entrance doors, epoxy garage floor, rear paths and grass, outdoor shower, outdoor lamps and lighting, and much more. The interior is bright and bright with high projections, skylights, beautiful internal wooden doors, shutters for landing on almost every window and several sets of French doors for open access to the back and side patio.",https://photos.zillowstatic.com/fp/f3a8fc398e3d75eab02cc7ca3911d2ee-cc_ft_960.jpg,2.25,True
17066767,1,1.0,666.0,State St,San Diego,CA,"Welcome to MARINA PARK! Don't miss this chic 1 bed / 1 bath condominium just steps away from restaurants, entertainment, Siaport Village and the harbor. Refurbished to 1 bed 1 bath, it has beautiful lower floors in the living room and bedroom. The kitchen includes quartz countertops and a lower floor. Enjoy air conditioning, a block of wash / dryer and 3 rooms for adequate storage. The complex is equipped with amenities including 2 swimming pools, 2 spas, 24 / 7 concierge, manicured grounds, gym, 2 saunas, aerobic room, several common areas, rec-room, library and guest parking.",https://photos.zillowstatic.com/fp/61d8f00126d809c73f512aae18dc1682-cc_ft_960.jpg,0.469,True
17094882,4,3.0,1704.0,Jarrett Ct,San Diego,CA,"THIS MAJOR HOME, STANDING IN 1997, STANDING YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH YOUTH",https://photos.zillowstatic.com/fp/b92a58939e4eb1d527a2478f82914636-cc_ft_960.jpg,0.728,True
16980728,5,3.0,2280.0,Town View Ln,San Diego,CA,"A spacious master class with entrance and exit to the street. Record-breaking renovations include new paint, new lifts and slopes, new landscapes, new interior paint and foundations, and new floors everywhere.",https://photos.zillowstatic.com/fp/8339bd4b4412fd667a8a75da23e1bf99-cc_ft_960.jpg,1.119,True
16987351,4,3.0,2326.0,Lancaster Dr,San Diego,CA,"Coming soon! Great house in a fantastic pocket of Del Cerro. New painting, floor, formal staining room, and upstairs bonus room / den / bedroom.",https://photos.zillowstatic.com/fp/b015a7e6b0d7e9cbb4c912fe264395ed-cc_ft_960.jpg,1.285,True
