zpid,bed,bath,sqft,street,city,state,overview,image,price
15078851,3,3.0,1985.0,Fillmore St,San Francisco,CA,Listed by:,https://photos.zillowstatic.com/fp/5139c1ceca175e18af1f3aabc835cd3a-cc_ft_960.jpg,1.499
15079525,3,4.0,2350.0,Broderick St,San Francisco,CA,"Charming three-level residence located in the best part of the Marina District, just a half block from the Marina Waterfront. This 3 bedroom and 3.5 bath home features magnificent Spanish style architecture combined with spacious bedrooms, a beautifully designed kitchen, renovated bathrooms, a separate office/den, and outdoor spaces with East-facing sun. Numerous custom upgrades and special features included throughout the property. Lower level family room can also be used as a 4th bedroom with en suite bathroom and has French doors opening out to the backyard patio. Garage includes parking for 1-2 cars, extra storage, wine closet, and seismic upgrades. Perfectly situated just steps from the Marina Waterfront, Palace of Fine Arts and Crissy Field. Short walk to Marina Beach, Golden Gate Bridge, and Presidio Tunnel Tops Park.",https://photos.zillowstatic.com/fp/f617dd92783f7478436085ed7f63d35c-cc_ft_960.jpg,3.695
2146933844,1,2.0,1389.0,Rhode Island St,San Francisco,CA,"Welcome to an urban sanctuary in the heart of Potrero Hill. This expansive loft offers a harmonious blend of contemporary design and city living. With its soaring 18-foot ceilings, floor-to-ceiling windows showcasing skyline city & Salesforce Tower views & skylights, naturally flood light creating an inviting ambiance. The open concept living/dining boasts a gas fireplace while light wood floors flow throughout the spacious home. A modern eat-in kitchen, equipped w/sleek SS-appliances including wine fridge & gas range w/hood, is perfect for culinary enthusiasts. Upstairs, the primary bedroom loft suite provides a tranquil retreat w/closet while two well-appointed bathrooms, one on each level, offer convenience & comfort. The unique walkway provides flexible options or office nook w/window featuring the best view! RARE unit with A/C, also includes W/D in unit & NEST thermostat. Convenience is a key feature, with 2 dedicated parking spaces side by side + huge, exclusive storage room. Building offers an intercom secured entry. Enjoy the ease of accessing everyday essentials, with Whole Foods and Philz Coffee just a block away, UCSF & Mission Bay medical offices a short stroll & Chase Center only mins from the property plus easy commuting w/quick access to freeway & transit options!",https://photos.zillowstatic.com/fp/df27a56f16d212bbd7ebd20fed3417aa-cc_ft_960.jpg,1.2
2057147170,1,1.0,592.0,Buena Vista Ave,San Francisco,CA,"Great opportunity to own at Historic Park Hill! Large windows allow for serene views of Buena Vista Park and an abundance of natural light. 614W is on the top floor of an elevator building. The Spanish Revival landmark was originally constructed in 1926 and added to the National Register of Historic Places in 1985. High ceilings, stainless steel appliances, lots of closet space and an open floor plan make this a perfect pied-a-terre or investment property.355 Buena Vista is centrally located and walking distance to the Randall Museum, Buena Vista Park, Duboce Park, Cole Valley, Haight Ashbury and the Castro. Park Hill Amenities include Chapel Common Room (great for events), lovely garden area, full time front desk attendant, Roof Deck w/BBQ and indoor kitchen, Laundry, Bike Storage, Extra Storage & Gated Parking.",https://photos.zillowstatic.com/fp/b112855112e7e0d98af8ce0bb0305c5f-cc_ft_960.jpg,0.699
96024227,2,1.0,1254.0,15th St,San Francisco,CA,"Sunny, top-floor, Edwardian style condominium in one of the City's most beloved central neighborhoods. The unit features two bedrooms, a formal living room that could serve as 3rd bedroom or huge office/den.  The bathroom has a clawfoot tub and separate walk in shower with custom tile.   Open concept kitchen with farm style sink and large center island between the dining/family room. Period details such as two decorative fireplaces and period trim have been lovingly preserved. Hot water radiant heating system has been upgraded.   A huge, lush, shared garden is a peaceful oasis. Central location is moments from Castro, Duboce Park, shops, cafes, restaurants, public transit, and the Castro Farmers' Market. In unit washer/dryer plus Deeded parking and storage in the garage.",https://photos.zillowstatic.com/fp/a9baaab72faebf5fd35fb68de3be0457-cc_ft_960.jpg,1.295
15192356,4,2.0,1700.0,Montana St,San Francisco,CA,"A fully reimagined 4 bed, 2 bath home, freshly painted & updated inside & out. Highly flexible floor plan allows for multiple living options. Upon entering, you are greeted by the airy & bright LR w/sleek fireplace. Sparkling kitchen is outfitted w/ 2 wine fridges & high-end appliances, all housed in thoughtful cabinetry. Massive island to host & entertain spills into open concept LR/DR. Just beyond are 2 naturally bright & spacious bedrooms w/large custom closets. The bedrooms share a dazzling bathroom w/dbl sink, soaking tub, & glass shower enclosure. Descend the stairs to find 2 adtl bedrooms, including a luxurious primary bedroom ft a bonus space, perfect for walk-in closet of your dreams/cozy office nook. Newly remodeled bath boasts modern tiles & glass walk-in shower. Spacious backyard w/planter boxes & patio. Interior access to garage w/ W/D hookups & exterior access seals the deal. 1 block from rec center & park, minutes to Alemany Blvd, 19th Ave & 101/280, Stonestown Galleria.",https://photos.zillowstatic.com/fp/d4fcec7da7e2775bc921180dc6d51d14-cc_ft_960.jpg,1.198
328466982,4,2.0,3370.0,Leavenworth St,San Francisco,CA,"VACANT Duplex.  First time on the market ever! Top 2bed/1bath boasts a generous living room with vaulted ceilings, dining room, laundry and a peekaboo bay view. Lower 2bed/1bath unit has a newer kitchen and bathroom with same amenities.  The garage has tandem 3 car parking and a large rear area with development potential. The deep lot has a patio and large terraced yard.",https://photos.zillowstatic.com/fp/53342a526a85bd65b0450d4a1ae62e85-cc_ft_960.jpg,2.295
79843487,2,2.0,1380.0,Valencia St,San Francisco,CA,"This two-story, extra ceiling height Inner Mission condominium offers a spacious top-floor floor plan with two outdoor terraces and a full floor primary suite, and has been remodeled with designer-grade finishes and upgrades. Residence #5 features a 2 BD, 2 BA configuration ideal for entertaining with an expansive open-concept living area surrounded by panoramic East-facing views of the city and Bernal Heights. An adjacent dining area offers access to the view terrace for outdoor dining with a colorful city backdrop, and leads seamlessly to the updated kitchen with new quartz countertops; new tile flooring; new professional grade appliances; and ample cabinetry. The main floor bedroom is well-sized with its own walk-in closet and direct access to a remodeled, common full bathroom with shower over tub. The lower level full floor primary suite features multiple picture windows; a large walk-in closet; a convenient separate entrance; and a covered, outdoor terrace. Enjoy incredible access to trendsetting Valencia Corridor restaurants, boutique shopping, and Dolores Park, all from a convenient central location just minutes from corporate shuttles and public transportation. Includes central heating, in-unit laundry, 1-car deeded parking, bike storage, and a storage unit.",https://photos.zillowstatic.com/fp/aa7f86bc441a450ea6e0dd688f85de98-cc_ft_960.jpg,1.395
332861071,3,3.0,2250.0,23rd St,San Francisco,CA,"Great opportunity to own this commercial mixed use, triplex building.   Two-story Victorian style building with 2-cars detached garage, 2 residential units and 1 commercial unit.  Upper unit features: 2 bedrooms/1 bath, kitchen with breakfast nook and separate formal dining room.  Lower unit features: 1 bedroom / 1 bath on the ground floor, kitchen with breakfast nook, extra room for office.  1 commercial unit at the corner of the ground floor.  It is conveniently located at the corner of 23rd Street and Vermont Ave. Easy foot traffic across from General Hospital.   All units are vacant and offer potentials for current market rents.  Excellent investment opportunity or 1031 exchange.",https://photos.zillowstatic.com/fp/b843d7859d0b637a8f31def2ac36a030-cc_ft_960.jpg,1.59
15181045,3,3.0,2020.0,Jersey St,San Francisco,CA,"A quintessential Victorian facade gives way to an airy, sophisticated modernism, open-plan living, fully articulated garden & just the right balance of openness & privacy on an A+ block in the heart of Noe Valley. With custom design, intelligent interior architecture, glorious natural light & fine craftsmanship, this highly refined home goes from elegant entertaining & Zoom-to-bloom functionality with finesse & grace.  The level garden offers true outdoor rooms: a drought tolerant wonderland, lush with native/edible plantings:  olive, lemon, guava,lime,Buddha's hand. Anchored in quality materials & classic detailing, the key assets of this polished residence include: soaring ceilings, expansive open public rooms + gas fireplace, freshly finished bamboo flooring, custom eat-in kitchen & garden access via an impressive steel & glass footbridge.  The serene primary suite has a private patio with fire pit, heated seating, fountain + botanical wonders. 3 LUXE baths, custom library, radiant heat, NEST systems, EV charger are just some of the thoughtful elements. Sought after walkability to 24th Street Village, Noe Valley Public Library, Douglass Playground, tennis courts & Phil's Coffee!  Easy commutability to Fidi and the South Bay.  Run, don't walk.",https://photos.zillowstatic.com/fp/abf68e6ebe7dba5aea6ded755273ad12-cc_ft_960.jpg,2.875
